DwellingType,ZoneType,UtilitiesType,BuildingType,HouseStyleType,OverallQuality,OverallConditions,YearBuilt,YearRemodel,RoofStyleType,RoofMaterial,ExteriorMaterial,ExteriorQuality,ExteriorConditions,FoundationMaterial,TotalBasementArea,HeatingType,HeatingQuality,HasAirConditioning,FirstFloorArea,SecondFloorArea,NumberOfBathrooms,NumberOfBedrooms,NumberOfKitchen,KitchenQuality,TotalNumberOfRooms,GarageType,GarageYearBuilt,GarageNumberOfCars,GarageArea,GarageQuality,GarageCondition,PoolArea,PoolQuality,FenceQuality,Label,Price,MoSold,YrSold
70,8,1,1,4,3,2,1880,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,3,3,990666D4-DC69-4DB5-9525-8EA305C3904A,1008,3,3,1,1178,1032,2,5,1,4,8,6,1930,1,205,2,2,0,4,4,19300,193000,5,2007
60,6,1,1,4,4,3,1995,1995,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1128,2,1,1,1142,878,2,3,1,2,8,2,1995,2,466,2,2,0,4,4,19420.1,194201,6,2009
60,6,1,1,4,3,3,1997,1997,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,916,2,2,1,916,684,2,3,1,3,7,2,1997,2,460,2,2,0,4,4,19470,194700,8,2007
30,8,1,1,1,3,3,1926,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,3,3,990666D4-DC69-4DB5-9525-8EA305C3904A,960,2,3,0,986,0,1,2,1,3,5,6,1926,1,180,2,2,0,4,4,19600,196000,5,2007
50,6,1,1,2,3,3,1950,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1032,2,3,1,1032,220,1,3,1,3,6,2,1950,1,288,2,2,0,4,4,20250,202500,4,2008
50,6,1,1,2,3,4,1875,1996,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,2,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,780,2,2,0,780,240,1,2,1,3,6,7,0,0,0,4,4,0,4,4,20250,202500,5,2010
20,6,1,1,1,3,3,1977,1977,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,0102B9C9-98A7-4CBD-8019-52E96750794E,3,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1567,2,3,1,1567,0,2,2,1,2,5,2,1977,2,714,2,2,0,4,4,20266.5,202665,5,2009
30,6,1,1,1,3,3,1920,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,E910036A-33BC-49FA-AC5A-405F75A50182,3,4,990666D4-DC69-4DB5-9525-8EA305C3904A,915,2,3,1,1167,0,1,3,1,3,6,6,1972,2,495,2,2,0,4,4,20750,207500,5,2007
20,6,1,1,1,3,4,1951,1951,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,952,2,3,1,952,0,1,2,1,3,4,6,1988,2,840,2,2,0,4,4,20950,209500,6,2008
60,6,1,1,4,3,4,1976,1976,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,0102B9C9-98A7-4CBD-8019-52E96750794E,3,2,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,780,2,1,1,1088,780,2,4,1,2,9,2,1976,2,484,2,2,0,4,4,21200,212000,10,2009
60,6,1,1,4,4,3,2006,2007,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1466,2,1,1,1466,1362,3,4,1,2,11,4,2006,3,1052,2,2,0,4,4,21349,213490,4,2007
20,6,1,1,1,3,2,1959,1959,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1006,2,3,1,1006,0,1,3,1,3,5,7,0,0,0,4,4,0,4,4,21350,213500,7,2008
190,6,1,2,2,2,2,1941,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,4,990666D4-DC69-4DB5-9525-8EA305C3904A,672,4,4,0,672,252,1,2,1,4,5,6,1941,1,280,2,2,0,4,1,21500,215000,7,2010
50,8,1,1,2,3,3,1928,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,3,990666D4-DC69-4DB5-9525-8EA305C3904A,1042,2,1,1,1042,534,1,3,1,3,8,6,1928,1,225,2,2,0,4,4,22400,224000,8,2006
20,6,1,1,1,3,3,1985,1985,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,2,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1298,2,3,1,1298,0,2,3,1,2,5,2,1985,2,403,2,2,0,4,4,23000,230000,5,2006
70,6,1,1,4,4,4,1941,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,704,2,1,1,860,704,1,3,1,4,7,2,1941,1,234,2,2,0,4,4,23400,234000,7,2009
50,8,1,1,2,4,4,1926,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,3,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,572,2,3,1,572,539,1,2,1,3,5,6,1982,1,288,2,2,0,4,4,23650,236500,8,2008
70,8,1,1,4,4,5,1920,1988,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,2,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,650,2,1,1,832,650,1,3,1,3,7,6,1930,2,324,2,2,0,4,4,24550,245500,7,2009
20,6,1,1,1,3,3,1950,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,277ED534-9DD8-4468-B15F-989F6EEBB6D5,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,932,2,1,1,932,0,1,2,1,2,4,2,1950,1,306,2,2,0,4,1,24657.8,246578,11,2007
20,6,1,1,1,3,2,1959,1959,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1466,2,3,1,1466,0,1,3,1,4,6,2,1959,2,528,2,2,0,4,4,25100,251000,11,2006
20,6,1,1,1,3,4,1956,2004,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,0A3D4A31-A6D5-48EC-8EFA-4D7A3FCEE7BD,3,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1073,2,1,1,1811,0,1,2,1,1,6,2,1956,2,470,2,2,0,4,4,25400,254000,7,2006
30,8,1,1,1,3,4,1930,2007,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,2,2,990666D4-DC69-4DB5-9525-8EA305C3904A,816,2,1,1,816,0,1,2,1,3,5,6,2002,1,432,2,2,0,4,4,26456.1,264561,6,2008
60,6,1,1,4,4,3,1965,1988,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,864,2,3,1,902,918,1,4,1,2,8,2,1965,2,492,2,2,0,4,1,26600,266000,5,2008
20,6,1,1,1,3,4,1976,2004,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,0102B9C9-98A7-4CBD-8019-52E96750794E,2,2,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1437,2,3,1,1437,0,2,3,1,2,6,2,1976,2,528,2,2,0,4,4,27000,270000,7,2007
80,6,1,1,8,3,4,1965,1999,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,277ED534-9DD8-4468-B15F-989F6EEBB6D5,3,2,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1219,2,2,1,1265,0,2,3,1,2,6,2,1965,2,502,2,2,0,4,1,27400,274000,10,2008
120,6,1,5,1,4,3,2007,2008,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1314,2,1,1,1314,0,2,2,1,2,6,2,2008,2,626,2,2,0,4,4,27500,275000,7,2009
20,6,1,1,1,4,3,2007,2008,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1580,2,1,1,1580,0,2,3,1,2,7,2,2008,3,830,2,2,0,4,4,27750,277500,6,2008
60,6,1,1,4,3,3,1974,1974,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,2,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,901,2,3,1,943,933,2,4,1,2,8,2,1974,2,540,1,2,0,4,4,27800,278000,7,2008
160,6,1,5,4,3,3,1978,1978,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,0102B9C9-98A7-4CBD-8019-52E96750794E,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,855,2,4,1,855,601,2,3,1,3,7,2,1978,2,440,2,2,0,4,4,28600,286000,7,2010
20,6,1,1,1,3,4,1954,2006,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,2,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1296,2,1,1,1640,0,1,3,1,2,7,6,1993,2,924,2,2,0,4,4,31806.1,318061,11,2008
20,6,1,1,1,3,3,1968,1968,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,894,2,2,1,894,0,1,3,1,3,5,2,1968,2,450,2,2,0,4,4,31990,319900,5,2007
90,6,1,3,7,2,2,1969,1969,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,0102B9C9-98A7-4CBD-8019-52E96750794E,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1198,2,3,1,1258,0,0,0,2,3,6,5,1969,2,400,2,2,0,4,4,32400,324000,1,2008
80,6,1,1,8,3,4,1978,1978,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,0102B9C9-98A7-4CBD-8019-52E96750794E,3,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1360,2,1,1,1432,0,1,2,1,2,5,2,1978,2,588,2,2,0,4,4,36729.4,367294,6,2007
20,6,1,1,1,4,3,2009,2009,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1502,2,1,1,1502,0,2,3,1,2,7,2,2009,2,644,2,2,0,4,4,12000,120000,9,2009
20,6,1,1,1,4,3,2008,2008,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1694,2,1,1,1694,0,2,3,1,2,7,2,2008,3,776,2,2,0,4,4,14600,146000,2,2010
60,6,1,1,4,3,3,2000,2000,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,959,2,1,1,959,712,2,3,1,3,7,2,2000,2,472,2,2,0,4,4,14700,147000,2,2006
70,6,1,1,4,3,4,1935,1986,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,E910036A-33BC-49FA-AC5A-405F75A50182,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1127,2,1,1,1236,872,2,4,1,2,7,3,1935,2,540,2,2,0,4,4,14850,148500,7,2008
60,6,1,1,4,5,3,1995,1996,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,2,2,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1930,2,1,1,1831,1796,3,4,1,2,10,2,1995,3,807,2,2,0,4,4,14850,148500,7,2006
80,6,1,1,8,3,3,1977,1977,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,0102B9C9-98A7-4CBD-8019-52E96750794E,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1096,2,3,1,1118,0,1,3,1,3,6,2,1977,1,358,2,2,576,1,1,15400,154000,7,2008
20,6,1,1,1,3,3,1958,1958,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1261,2,1,1,1261,0,1,3,1,3,6,2,1958,2,433,2,2,0,4,4,15500,155000,11,2008
160,3,1,4,4,4,3,2006,2007,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,625,2,1,1,625,625,2,2,1,2,5,6,2006,2,625,2,2,0,4,4,17300,173000,3,2008
50,6,1,1,2,3,3,1946,1994,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1598,2,3,1,1636,971,3,3,1,1,12,7,0,0,0,4,4,0,4,1,17550,175500,3,2007
70,6,1,1,4,3,4,1932,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,3,3,990666D4-DC69-4DB5-9525-8EA305C3904A,952,2,3,1,1170,1175,2,4,1,3,9,6,1932,2,360,2,2,0,4,4,20750,207500,7,2006
50,6,1,1,2,4,3,1992,2000,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1683,2,1,1,2129,743,2,4,1,2,9,2,1992,2,541,2,2,0,4,4,23900,239000,4,2007
20,6,1,1,1,3,3,1984,1985,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,876,2,3,1,923,0,1,3,1,3,5,2,1984,1,264,2,2,0,4,1,9500,95000,10,2008
50,8,1,1,2,3,4,1926,2004,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,818,2,3,1,818,406,1,3,1,3,5,6,1926,1,210,2,2,0,4,4,10750,107500,12,2009
50,6,1,1,2,3,3,1921,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,3,3,990666D4-DC69-4DB5-9525-8EA305C3904A,731,2,1,1,820,523,1,3,1,3,7,6,1921,1,186,2,2,0,4,4,11800,118000,7,2009
20,6,1,1,1,3,3,1954,1954,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,3,3,98DA1235-ED4C-4CC3-8E11-A7E5421EC8B0,0,2,2,1,1124,0,1,3,1,3,5,7,0,0,0,4,4,0,4,4,12750,127500,4,2006
60,6,1,1,4,4,3,1990,1991,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,3,648E862D-3B88-4B9F-A40D-B8B8406BF98B,1216,2,1,1,1298,1216,2,4,1,3,8,2,1990,2,693,2,2,0,4,1,13150,131500,4,2006
120,8,1,4,1,4,3,2008,2008,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,AAE85B7F-8DAF-4D7F-8974-2B9F23B452AF,1,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1600,2,1,1,1652,0,2,2,1,2,5,2,2008,2,482,2,2,0,4,4,14000,140000,11,2008
60,6,1,1,4,5,3,1996,1996,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,2396,2,1,1,2411,2065,3,4,1,1,10,2,1996,3,813,2,2,555,1,1,15700,157000,7,2007
30,6,1,1,1,3,3,1920,1950,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,E910036A-33BC-49FA-AC5A-405F75A50182,3,3,990666D4-DC69-4DB5-9525-8EA305C3904A,1120,2,1,1,1130,0,1,2,1,3,5,6,1970,2,720,2,2,0,4,4,16800,168000,6,2006
20,6,1,1,1,3,2,1963,1963,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1572,2,2,1,1572,0,1,3,1,3,5,1,1963,3,995,2,2,0,4,4,22895,228950,5,2007
50,6,1,1,2,3,4,1924,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,6798904E-1EFF-407F-8744-33C36445D544,3,2,990666D4-DC69-4DB5-9525-8EA305C3904A,784,2,2,1,949,272,1,4,1,3,7,2,1965,1,392,2,2,0,4,4,9700,97000,3,2006
190,6,1,2,4,2,3,1900,1970,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,978,2,3,1,1014,685,2,3,2,3,7,5,1920,2,420,2,2,0,4,4,10790,107900,8,2009
20,6,1,1,1,4,3,1994,1995,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,F3A4A03B-C58D-42DB-AF35-4753CCBF3CB7,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1624,2,1,1,1624,0,2,2,1,2,5,2,1994,3,757,2,2,0,4,1,11250,112500,7,2006
60,6,1,1,4,4,3,2002,2002,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,831,2,1,1,831,829,2,3,1,2,7,2,2002,2,493,2,2,0,4,4,11500,115000,7,2009
60,6,1,1,4,4,3,1999,1999,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,994,2,2,1,1028,776,2,3,1,2,7,2,1999,2,442,2,2,0,4,4,12500,125000,6,2010
190,6,1,2,1,2,2,1961,1975,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,2,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1249,2,1,1,1622,0,1,3,1,3,7,1,1975,4,1356,2,2,0,4,4,12617.5,126175,3,2007
160,3,1,5,4,4,3,1999,2000,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,776,2,1,1,764,677,2,2,1,2,5,6,1999,2,492,2,2,0,4,4,14000,140000,11,2007
50,8,1,1,2,3,4,1925,1994,3,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,702,2,2,1,842,630,1,3,1,2,6,6,1925,1,250,2,2,0,4,2,14700,147000,7,2007
120,8,1,4,1,3,3,1999,1999,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1224,2,1,1,1224,0,2,2,1,3,5,2,1999,2,402,2,2,0,4,4,14970,149700,6,2009
60,6,1,1,4,3,4,1969,1969,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,663,2,3,1,663,689,1,4,1,3,7,2,1969,1,299,2,2,0,4,1,6700,67000,3,2010
60,6,1,1,4,3,3,2005,2005,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,728,2,1,1,728,728,2,3,1,2,8,2,2005,2,400,2,2,0,4,4,8000,80000,7,2008
60,6,1,1,4,4,3,2006,2006,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,879,2,1,1,879,984,2,4,1,2,9,4,2006,3,660,2,2,0,4,4,8900,89000,11,2006
75,8,1,1,6,4,3,1916,1950,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,3,990666D4-DC69-4DB5-9525-8EA305C3904A,815,2,1,1,815,875,1,3,1,3,7,6,1916,1,225,2,2,0,4,4,8947.1,89471,7,2006
20,6,1,1,1,4,3,2001,2001,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1212,2,1,1,1212,0,2,3,1,2,6,2,2001,2,573,2,2,0,4,4,9130,91300,6,2009
20,6,1,1,1,2,3,1963,1979,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1051,2,2,1,1382,0,1,3,1,3,6,2,1974,2,459,2,2,0,4,4,10000,100000,10,2006
20,6,1,1,1,2,3,1970,1970,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,864,2,2,1,864,0,1,3,1,3,5,2,1972,1,280,2,2,0,4,4,10000,100000,7,2006
60,6,1,1,4,4,3,1998,1998,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,866,2,1,1,866,913,2,3,1,2,6,2,1998,2,546,2,2,0,4,4,10000,100000,3,2009
50,8,1,1,2,3,4,1925,1997,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,3,3,990666D4-DC69-4DB5-9525-8EA305C3904A,884,2,1,1,884,464,1,3,1,3,5,6,1960,1,216,2,2,0,4,4,10300,103000,5,2009
20,6,1,1,1,4,3,2000,2001,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1630,2,1,1,1630,0,2,3,1,2,6,2,2000,2,451,2,2,0,4,4,10500,105000,10,2009
20,6,1,1,1,3,3,1975,1975,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1056,2,1,1,1074,0,1,3,1,3,6,2,1975,2,495,2,2,0,4,1,10590,105900,7,2006
20,6,1,1,1,4,4,1990,1991,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,2,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,2158,2,2,1,2196,0,2,3,1,2,7,2,1990,3,701,2,2,0,4,4,10850,108500,6,2009
20,5,1,1,1,2,2,1966,1966,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,A746B3DE-1205-46A8-9BE6-1D58B0367728,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,1056,2,3,1,1056,0,1,2,1,3,5,6,1966,1,384,2,2,0,4,1,10990,109900,11,2006
20,6,1,1,1,3,3,2003,2003,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1682,2,1,1,1700,0,2,3,1,2,7,2,2003,2,544,2,2,0,4,4,11000,110000,5,2006
20,6,1,1,1,3,4,1962,1980,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,2,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,931,2,3,1,1283,0,1,3,1,3,6,6,1980,2,506,2,2,0,4,4,11050,110500,10,2008
20,6,1,1,1,4,3,2006,2006,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1660,2,1,1,1660,0,2,3,1,2,8,2,2006,2,500,2,2,0,4,4,11050,110500,5,2006
60,6,1,1,4,3,3,1992,1992,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,2,3,E22DAC95-72C8-47BA-B19D-EF59AAD01C08,1055,2,1,1,1055,790,2,3,1,2,8,2,1992,2,462,2,2,0,4,1,11500,115000,5,2010
50,6,1,1,2,4,4,1988,2005,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,4B1DFC34-7970-4926-BF75-0DA2A5EE235C,2,3,648E862D-3B88-4B9F-A40D-B8B8406BF98B,559,2,2,1,1080,672,2,4,1,3,8,3,1988,2,492,2,2,0,4,4,11840,118400,6,2010
30,6,1,1,1,2,3,1941,1950,4,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,106B95FF-4D5B-4FCE-9139-CBD840B33D12,3,3,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,672,2,3,1,672,0,1,2,1,3,4,2,1941,1,234,2,2,0,4,4,11900,119000,8,2009
80,6,1,1,8,2,5,1965,2001,2,547FAAF7-BB29-4364-B6E0-7452CE4B6F08,C104E89E-A79A-447B-B7F3-5B012D983BF1,3,2,0F3B9D4D-1FC3-4022-8D0F-1AD9680D57A3,648,2,1,1,960,0,0,0,1,3,3,2,1965,1,364,2,2,0,4,4,12050,120500,5,2006
